pickup_borough,year,month,average_trip_duration,average_trip_distance,total_miles,total_trips,co2_month,noise_month,cost_month
Brooklyn,2020,2,12.975465369495003,3.5231079772392966,114824.8,21228.33333333333,11175420.42247191,1488607.059925093,949856.7309331375
EWR,2020,2,10.367690875232777,3.3659776536312846,602.51,179.0,58639.793483146066,12552.123595505616,4984.099070536371
Manhattan,2020,2,83.52143720146533,2.2899614823347245,1666664.605,720360.75,162209537.17426965,50514285.851123594,13787026.785740266
Queens,2020,2,72.15533935919241,8.914558380424644,835567.4400000001,72910.8,81322305.22786517,5112767.447191011,6912002.956091111
Staten Island,2020,2,47.09632034632035,19.80095238095238,4574.02,231.0,445170.35101123597,16198.55056179775,37837.328559882444
Unknown,2020,2,13.389642793395804,2.367480589022758,58175.14,18677.0,5661944.524494382,1309698.3932584268,481237.92335782514
Bronx,2020,3,23.632218417512533,6.650780237250825,54383.43,8177.0,5292913.153483146,573400.6404494381,422666.3397057311
Brooklyn,2020,3,17.04728938680231,10.549594684147367,335333.36,18614.0,32636601.84629213,1305280.606741573,2606200.5256458484
EWR,2020,3,6.932608695652173,4.465434782608695,410.82,92.0,39983.40269662921,6451.3707865168535,3192.880362233652
Manhattan,2020,3,127.1075573178784,2.597729801171979,664069.1759999999,273670.5,64631092.163056165,19190759.443820223,5161125.142921674
Queens,2020,3,185.2056183128629,8.807866313380362,486336.9875,43805.75,47333157.14297753,3071816.6938202246,3779796.058654941
Staten Island,2020,3,46.70790476190477,20.96502857142857,3668.88,175.0,357076.837752809,12271.629213483146,28514.422139603234
Unknown,2020,3,15.472086496746204,3.2568253796095443,29447.12,9220.5,2865965.768988764,646574.6123595505,228862.10791182955
Bronx,2020,4,17.98781825708963,33.11191264748499,159963.65,4831.0,15568597.03707865,338767.08988764044,1112999.103629684
Brooklyn,2020,4,19.841561804153077,8.468874475687432,41223.80500000001,3219.0,4012141.5607865173,225727.85393258426,286828.0263247613
EWR,2020,4,263.26666666666665,6.225,12.45,2.0,1211.7067415730337,140.24719101123594,86.62492285084497
Manhattan,2020,4,12.188123947775388,2.849253922288784,210885.8,69841.33333333333,20524638.197752807,4897525.4082397,1467306.5185011022
Queens,2020,4,22.158999815634218,8.318105272861356,38909.105,4523.0,3786861.4326966293,317169.02247191005,270722.7484996327
Staten Island,2020,4,66.845987654321,24.61953703703704,2658.91,108.0,258780.65640449437,7573.348314606741,18500.23081263777
Unknown,2020,4,5.569450460205738,1.694807796426638,3111.8500000000004,924.0,302863.42359550565,64794.202247191,21651.708126377667
Bronx,2020,5,19.733716440147163,57.38600656754539,629122.79,10963.0,61229905.696404494,768764.9775280898,4280646.686741735
Brooklyn,2020,5,25.346402589633747,18.963748986916755,298388.43,8637.5,29040905.400674157,605692.5561797753,2030280.0415822924
EWR,2020,5,30.708333333333336,14.2325,56.93,4.0,5540.760224719101,280.4943820224719,387.36033688464363
Manhattan,2020,5,110.13923121346994,2.5710100883407363,121349.91222222222,32041.222222222223,11810482.468189763,2246845.706616729,825683.1701971181
Queens,2020,5,22.002668495656152,30.92822496570645,563666.9,18225.0,54859356.04269663,1278002.5280898875,3835274.9038243936
Staten Island,2020,5,56.5557418699187,24.5094512195122,8039.1,328.0,782412.1820224719,23000.539325842696,54699.253192505515
Unknown,2020,5,13.50290850795832,4.625358983167296,13464.42,2911.0,1310436.0229213482,204129.7865168539,91613.95164511389
Bronx,2020,6,22.113352815341127,10.659358239743296,93013.56,8726.0,9052623.109213483,611898.4943820224,653558.651695812
Brooklyn,2020,6,25.50703676425459,14.189453139385012,231188.76,16293.0,22500640.888988763,1142523.7415730336,1624445.0193372522
EWR,2020,6,17.471666666666668,6.666,66.66,10.0,6487.740674157303,701.2359550561797,468.38568185157976
Manhattan,2020,6,97.25016985748496,3.053277016547117,384545.9525,117666.0,37426258.88264045,8251162.988764044,2702007.473221988
Queens,2020,6,19.10934632485101,10.04611657679816,169863.215,15857.0,16532080.543033706,1111949.8539325842,1193541.8208712344
Staten Island,2020,6,63.135946462715104,23.99959847036329,12551.79,523.0,1221613.5391011236,36674.6404494382,88195.00026414402
Unknown,2020,6,15.88192316487537,9.541838554767894,41726.46,4373.0,4061062.882247191,306650.48314606736,293190.4653218222
Bronx,2020,7,23.13917104769057,34.267145137063466,365013.63,10652.0,35525259.13550562,746956.5393258426,2622050.3348563556
Brooklyn,2020,7,26.31136397221812,19.18061573321512,389385.68,20301.0,37897289.44,1423579.1123595503,2797125.281684056
EWR,2020,7,8.316666666666666,4.532222222222223,40.790000000000006,9.0,3969.921123595506,631.1123595505617,293.01216274797946
Manhattan,2020,7,105.02141636004411,2.8714669157429564,368167.828,138808.2,35832244.11388764,9733730.069662921,2644708.299497575
Queens,2020,7,26.007346496340155,19.040830108629773,816813.53,42898.0,79497065.13325843,3008161.9999999995,5867523.878085598
Staten Island,2020,7,59.6088467614534,28.147677725118484,5939.16,211.0,578033.7519101123,14796.078651685391,42663.54784276267
Unknown,2020,7,15.094064872325742,3.727910282953761,27008.71,7245.0,2628645.460898876,508045.4494382022,194015.2128005143
Bronx,2020,8,22.508312108670275,35.839854345749764,450291.93,12564.0,43825041.54674157,881032.8539325842,3221390.4523423957
Brooklyn,2020,8,17.98253361670822,17.75260044141088,395207.275,12234.0,38463881.079213485,857892.0674157302,2827314.5876304195
EWR,2020,8,13.937254901960785,6.314117647058824,107.34,17.0,10446.955955056179,1192.1011235955054,767.9108332108744
Manhattan,2020,8,279.2271051827168,3.372089542683068,1251086.2400000002,440350.0,121763022.59415732,30878925.280898873,8950276.476402648
Queens,2020,8,27.534838667181365,14.624578592305287,315783.7,27201.0,30733914.71235955,1907431.9213483145,2259117.9819397503
Staten Island,2020,8,49.99145077720208,28.37658031088083,5476.68,193.0,533022.4961797753,13533.853932584268,39180.192864070545
Unknown,2020,8,14.67535690332471,4.032433170451279,28057.67,6958.0,2730736.376853932,487919.97752808983,200724.6948728876
Bronx,2020,9,23.565027737771377,20.58233077292367,257237.97000000003,12498.0,25035902.203820225,876404.6966292134,1845328.0473923588
Brooklyn,2020,9,25.552812058583005,30.325301464575126,815811.26,26902.0,79399518.36089887,1886464.9662921347,5852321.877118296
EWR,2020,9,7.236111111111111,6.27,37.62,6.0,3661.3982022471905,420.7415730337078,269.87167229977956
Manhattan,2020,9,95.34514426137731,1.910539409366136,691059.2440000001,240633.0,67257923.27559552,16874051.15730337,4957398.028615137
Queens,2020,9,21.37248694607003,13.039026955133886,548629.76,28196.5,53395853.72044944,1977239.9606741571,3935662.700814108
Staten Island,2020,9,48.97148318042813,30.270229357798165,6598.91,218.0,642244.4766292134,15286.943820224718,47338.08817266716
Unknown,2020,9,29.05681296055484,5.789731469440833,89046.07,15380.0,8666483.801573034,1078500.8988764044,638782.8767310802
Bronx,2020,10,23.12024480747916,31.4297961544022,434799.8,13834.0,42317256.93932584,970089.820224719,3075018.556157238
Brooklyn,2020,10,25.03217329946373,18.89746113463167,557947.54,29525.0,54302714.511011235,2070399.1573033705,3945951.7664504047
EWR,2020,10,7.51,8.686666666666667,130.3,15.0,12681.557303370788,1051.8539325842696,921.5158743570905
Manhattan,2020,10,370.65435534948347,2.9292767131648176,760700.5599999999,305091.6,74035823.04179774,21394119.950561795,5379874.456426158
Queens,2020,10,77.79723582651069,13.133785595550652,244701.42,16093.5,23815771.910561796,1128534.0842696629,1730592.808961793
Staten Island,2020,10,49.16509625126647,26.766382978723403,8806.14,329.0,857064.9964044943,23070.662921348314,62279.33846362968
Unknown,2020,10,29.237404572940285,5.673031179138322,100072.27,17640.0,9739618.008314606,1236980.224719101,707737.4166381338
Bronx,2020,11,16.197391852441616,14.023907643312102,164209.23,6280.5,15981801.688314607,440411.2415730337,1152740.3488644378
Brooklyn,2020,11,25.200901416511662,10.99571684074975,307396.26,27956.0,29917600.046292134,1960375.235955056,2157905.9349588538
EWR,2020,11,7.655333333333333,6.082000000000001,152.05,25.0,14798.394382022472,1753.0898876404492,1067.3831796473182
Manhattan,2020,11,69.94137267956265,2.3119992615526748,557141.8066666666,228331.5,54224295.8353558,16011425.74719101,3911106.827453588
Queens,2020,11,34.03979779222119,24.36134194310796,718809.7166666668,19745.666666666668,69958761.41310862,1384637.1423220974,5046007.240625153
Staten Island,2020,11,44.73347659980898,24.205472779369625,8447.71,349.0,822180.4946067415,24473.134831460673,59302.489710874346
Unknown,2020,11,18.590947493366848,4.102231881022203,38559.555,7161.5,3752841.1843820224,502190.1292134831,270686.0928752755
Bronx,2020,12,22.399509043927647,29.274485553206485,415404.95,14190.0,40429636.819101125,995053.820224719,2996256.9968148423
Brooklyn,2020,12,24.470890937019966,56.06592463207968,1508621.9,26908.0,146827897.72808987,1886885.7078651683,10881475.830808228
EWR,2020,12,4.357142857142857,2.7478571428571428,38.47,14.0,3744.1251685393254,981.7303370786516,277.478654665687
Manhattan,2020,12,47.720793050795024,2.8310995433342443,529968.5157142857,189081.7142857143,51579632.394574635,13259089.650080256,3822587.7503397707
Queens,2020,12,138.03779213377285,22.494393312289063,1040390.3466666668,19854.33333333333,101256867.22277154,1392257.239700374,7504188.035358316
Staten Island,2020,12,45.317056277056274,26.48135064935065,10195.32,385.0,992268.1105617976,26997.58426966292,73537.39738721527
Unknown,2020,12,27.94714365920415,5.517182258404099,78614.33,14249.0,7651205.915280899,999191.1123595504,567034.0141888318
Bronx,2021,1,21.76630529463004,58.66916590154672,830696.72,14159.0,80848258.29932584,992879.9887640448,6390963.079068333
Brooklyn,2021,1,18.42271709594703,11.93360576371082,292739.745,13065.0,28491142.372921348,916164.7752808988,2252192.475336701
EWR,2021,1,7.550000000000001,7.845555555555555,70.61,9.0,6872.177752808989,631.1123595505617,543.2378534166054
Manhattan,2021,1,75.46577897423003,2.529915264378188,872693.01,304572.5,84935582.61370786,21357718.79213483,6714061.428184057
Queens,2021,1,18.03419650573424,11.274885221778431,658600.505,35678.0,64098849.14955056,2501869.640449438,5066941.291535085
Staten Island,2021,1,46.569252077562325,27.607119113573408,9966.17,361.0,969965.8937078652,25314.617977528087,76674.70326561353
Unknown,2021,1,27.070185388462008,5.667549213318697,77447.06,13665.0,7537600.378876404,958238.9325842696,595838.7569441588
Bronx,2021,2,24.17581210235713,49.08807533843437,583804.48,11893.0,56819262.986067414,833979.9213483145,4827453.936916973
Brooklyn,2021,2,26.215863691374643,23.88384163505079,585464.61,24513.0,56980836.537303366,1718939.6966292134,4841181.479919545
EWR,2021,2,6.3125,9.88875,79.11,8.0,7699.447415730337,560.9887640449438,654.1571605437179
Manhattan,2021,2,19.778055173658128,2.1539246372308614,702838.044,247000.8,68404304.91155055,17320584.188764043,5811737.317471124
Queens,2021,2,16.572081159652672,7.917955470803484,350495.0966666667,19403.666666666668,34112230.64411985,1360654.872659176,2898228.7602068335
Staten Island,2021,2,49.00885744234801,27.03490566037736,8597.1,318.0,836720.002247191,22299.303370786514,71089.04721160913
Unknown,2021,2,30.7170388270321,5.722100208001957,93533.45,16346.0,9103221.841573033,1146240.2921348314,773424.0433302718
Bronx,2021,3,24.90656948368867,30.7023728487028,478097.35,15572.0,46531227.47977528,1091964.629213483,4370744.194099927
Brooklyn,2021,3,14.93263274006499,13.007093432310766,427072.885,16772.0,41565228.425505616,1176112.9438202246,3904280.859476121
EWR,2021,3,6.091666666666666,6.452777777777778,116.15,18.0,11304.396629213483,1262.2247191011234,1061.8380088170466
Manhattan,2021,3,279.4227548180018,2.15639085921778,779816.3249999998,289516.0,75896280.97921346,20301902.876404494,7129045.31882072
Queens,2021,3,37.34148464740488,21.59953515967006,1133194.415,43402.5,110289101.37898876,3043539.353932584,10359611.719554007
Staten Island,2021,3,47.97635542168675,25.716355421686742,8537.83,332.0,830951.4995505618,23281.033707865165,78052.45292138135
Unknown,2021,3,27.25719675078662,5.632468214216914,116952.57,20764.0,11382507.430786517,1456046.3370786516,1069175.0671961794
Bronx,2021,4,26.017393831635093,212.22965191821103,3103434.2,14623.0,302044348.7685393,1025417.3370786515,28533808.61005144
Brooklyn,2021,4,27.74542535954027,79.72857582802452,2640690.16,33121.0,257007395.12269664,2322563.6067415727,24279215.465205
EWR,2021,4,21.464285714285715,10.06095238095238,211.28,21.0,20563.00404494382,1472.5955056179773,1942.5651373989713
Manhattan,2021,4,89.3500799394867,3.3189628394381656,1194746.17,325344.6666666667,116279677.80382021,22814337.805243444,10984817.578014694
Queens,2021,4,25.61248431646285,15.853781565879691,740987.51,28296.25,72117233.83842696,1984234.7893258424,6812838.433235856
Staten Island,2021,4,51.943885281385285,25.94272727272727,7990.36,308.0,777668.5204494381,21598.067415730337,73465.51860690668
Unknown,2021,4,26.796048606024044,5.767564527944154,133847.87,23207.0,13026856.740898876,1627358.2808988763,1230633.311137399
Bronx,2021,5,28.070249665626392,269.0714944271066,3017636.81,11215.0,293694045.485618,786436.1235955055,29106559.311737694
Brooklyn,2021,5,27.139590121204225,142.87275022807248,4385050.45,30692.0,426778730.3134831,2152233.393258427,42295921.9561903
EWR,2021,5,3.987606837606837,2.108717948717949,82.24000000000001,39.0,8004.077303370787,2734.8202247191007,793.2443791329906
Manhattan,2021,5,162.20849176645996,2.983613736896881,1554909.5199999998,376750.6666666667,151332879.35101122,26419111.35580524,14997850.642027918
Queens,2021,5,26.234401548823403,17.29969934379161,1405390.99,48352.333333333336,136780862.42,3390639.4644194753,13555672.462325497
Staten Island,2021,5,54.0944658944659,24.536138996138995,6354.86,259.0,618492.1047191011,18162.011235955055,61295.683063923585
Unknown,2021,5,235.31718467988347,5.2096800255809,72470.565,11728.0,7053258.809325842,822409.5280898876,699013.4768828069
Bronx,2021,6,719.590035342262,141.1934916294643,1234453.905,4480.5,120144266.57426967,314188.7696629213,12326670.760559516
Brooklyn,2021,6,27.472925934730192,93.86031480286616,2763904.69,29447.0,268999353.0874157,2064929.5168539323,27599040.344237328
EWR,2021,6,9.530303030303031,3.2052272727272726,141.03,44.0,13725.863595505618,3085.438202247191,1408.25863997061
Manhattan,2021,6,145.1990266159991,2.355163283436956,870475.7254545455,232817.18181818185,84719783.52682328,16325977.884576099,8692157.422222564
Queens,2021,6,60.72527980221015,17.93925225493705,1146531.5399999998,43312.5,111587148.30876403,3037228.230337078,11448719.75610727
Staten Island,2021,6,56.30658082975679,28.65965665236052,6677.7,233.0,649912.7797752809,16338.797752808987,66680.34262307126
Unknown,2021,6,28.08007138647809,9.504496142719384,236547.9,24888.0,23022223.705617975,1745236.04494382,2362055.051704629
Bronx,2021,7,21.01910544667548,121.29118191655644,1008529.28,4159.0,98155962.06022471,291644.03370786516,10288332.493401911
Brooklyn,2021,7,20.50880897752677,45.07434009883516,1244591.315,14166.0,121130898.54528089,993370.8539325842,12696477.455885379
EWR,2021,7,13.239460784313724,7.836323529411764,532.87,68.0,51862.02179775281,4768.404494382022,5435.9787509184425
Manhattan,2021,7,391.7689664775456,2.747724424443758,1918336.2633333332,419450.5,186703693.40441945,29413377.19662921,19569566.994944893
Queens,2021,7,101.48907399260762,13.040736082414776,1151750.816,40465.6,112095118.74373034,2837593.3662921344,11749381.579238797
Staten Island,2021,7,50.975477239353886,26.864273127753304,6098.19,227.0,593511.4806741573,15918.05617977528,62209.603203526814
Unknown,2021,7,12.610102279072128,2.901975914928176,58455.1,8756.666666666666,5689191.86741573,614048.9513108613,596319.3301983835
Bronx,2021,8,22.18743182944968,123.8236384481904,982996.12,4034.5,95670925.74651685,282913.6460674157,10121068.16999706
Brooklyn,2021,8,321.08368923700186,44.84994088540776,941599.9833333334,9746.666666666666,91642011.8610487,683471.3108614231,9694847.646178668
EWR,2021,8,7.590437158469945,3.955737704918033,241.3,61.0,23484.72584269663,4277.539325842697,2484.459195444526
Manhattan,2021,8,210.27583218816284,2.591119938563635,1657518.914285714,352113.14285714284,161319425.11845905,24691439.60192616,17066051.00795843
Queens,2021,8,43.22022202902088,14.520043241511852,956805.002,43719.2,93121853.116,3065747.496629213,9851400.685728215
Staten Island,2021,8,52.01908881199539,29.60117647058824,8554.74,289.0,832597.2795505618,20265.719101123592,88080.82245187362
Unknown,2021,8,28.423486173883465,6.758292025076542,185420.5,27436.0,18046206.415730335,1923910.9662921347,1909115.8982549596
Bronx,2021,9,33.05696211283186,318.42031526548675,2302815.72,7232.0,224123480.52404496,507133.8426966292,24274824.813883908
Brooklyn,2021,9,461.91416091672215,49.78303369409128,1403654.395,14276.0,136611846.84820223,1001084.4494382022,14796435.61659515
EWR,2021,9,7.653777777777777,5.434666666666667,407.6,75.0,39670.01348314607,5259.269662921348,4296.6610433504775
Manhattan,2021,9,123.21108243895743,3.034279802483054,1771953.4383333332,437898.1666666667,172456861.60498124,30706993.911985017,18678810.866334066
Queens,2021,9,141.99274631466037,11.473289565022572,709218.064,42172.2,69025245.7344719,2957266.2943820218,7476127.641877443
Staten Island,2021,9,52.16870428422152,27.43887147335424,8753.0,319.0,851893.1011235955,22369.426966292132,92268.58221895664
Unknown,2021,9,30.670493564572425,6.600520615183246,201711.91,30560.0,19631781.622696627,2142977.0786516853,2126319.1994033796
Bronx,2021,10,32.67015899122807,428.4196085526316,2604791.22,6080.0,253513500.5352809,426351.46067415725,28531172.01480529
Brooklyn,2021,10,529.0812966979995,26.82249604764881,666627.0299999999,9067.0,64880037.45910111,635810.6404494381,7301794.59935709
EWR,2021,10,5.937166666666667,2.8813,288.13,100.0,28042.495056179774,7012.359550561797,3155.986756061719
Manhattan,2021,10,220.30771265232676,3.783646827360362,2406107.54,519852.8333333333,234176443.94921347,36453949.8071161,26354921.493423954
Queens,2021,10,222.88030627020024,14.26709171407956,1072487.184,46417.0,104380718.96413481,3254926.9325842694,11747320.128934607
Staten Island,2021,10,56.631328751431845,29.679862542955327,8636.84,291.0,840587.731235955,20405.966292134828,94602.27207935342
Unknown,2021,10,376.5348194563072,3.787735840720997,106196.675,16977.0,10335680.885955056,1190488.2808988763,1163208.6205455547
Bronx,2021,11,34.144603174603176,494.7702275132275,2805347.19,5670.0,273032779.32337075,397600.7865168539,32048772.751121968
Brooklyn,2021,11,22.52131824494694,61.21944156789774,1442953.8150000002,12361.0,140436696.01719102,866797.7640449437,16484554.593508083
EWR,2021,11,16.48948717948718,2.214769230769231,287.92,130.0,28022.056629213483,9116.067415730337,3289.248005878031
Manhattan,2021,11,160.16527633570692,3.5469909193005846,1561511.566666667,346282.8888888889,151975429.10636705,24282601.230961297,17838978.90668871
Queens,2021,11,429.47237042582674,12.059682591074075,1099164.668,51027.6,106977127.57546067,3578238.7820224715,12557047.76448523
Staten Island,2021,11,50.31326291079812,592.1404577464788,168167.88999999998,284.0,16367081.608764043,19915.101123595505,1921179.135993387
Unknown,2021,11,25.458786082757104,6.010213128984943,200783.19,33407.0,19541393.166067414,2342618.9550561793,2293781.978748714
Bronx,2021,12,30.229017206182565,466.8799868766404,2134575.3,4572.0,207749339.8719101,320605.0786516854,24015854.18992285
Brooklyn,2021,12,25.37972905970603,128.1314231562785,2670386.99,20841.0,259897664.12786517,1461445.8539325842,30044208.130070176
EWR,2021,12,5.382365591397849,3.595870967741936,557.36,155.0,54245.53168539326,10869.157303370785,6270.791426891992
Manhattan,2021,12,97.25919218302846,2.644105099288572,2137917.151666667,478024.8333333333,208074588.4015356,33520820.05430711,24053452.967698943
Queens,2021,12,172.94358176924518,15.289734618563164,852625.2916666669,41592.5,82982475.01591761,2916615.6460674154,9592786.294916425
Staten Island,2021,12,50.35134680134681,317.79696969696965,62923.8,198.0,6124111.860674158,13884.471910112357,707948.2302057311
Unknown,2021,12,25.24868172968542,6.321441438671995,205636.49,32530.0,20013744.678426966,2281120.5617977525,2313591.823145114
Bronx,2022,1,25.06603158256093,85.82890147614144,250019.59,2913.0,24333367.287415728,204270.03370786514,2794956.3211127846
Brooklyn,2022,1,22.922097864967583,35.76798960429242,426640.58,11928.0,41523153.977078654,836434.2471910112,4769393.413988979
EWR,2022,1,5.495238095238095,5.625194805194805,433.14,77.0,42155.715505617976,5399.516853932584,4842.0501006612785
Manhattan,2022,1,141.2500168361698,2.7743488877513616,1200640.75375,276228.625,116853373.13463482,19370144.366573032,13421902.116066908
Queens,2022,1,333.973341903737,12.052423497822852,697971.58,45531.0,67930672.20179774,3192797.426966292,7802588.907045553
Staten Island,2022,1,51.438187702265374,17.81631067961165,1835.08,103.0,178600.7074157303,7222.730337078651,20514.266285084494
Unknown,2022,1,21.05429545367498,5.880847600444291,153543.05,26109.0,14943706.731460672,1830856.9550561795,1716449.9716219688
Bronx,2022,2,30.39084935897436,92.45596153846154,288462.6,3120.0,28074865.63146067,218785.61797752808,3443524.9368626014
Brooklyn,2022,2,24.572232148003,47.64580370007492,826702.34,17351.0,80459501.89977528,1216714.5056179774,9868766.776534166
EWR,2022,2,4.899224806201551,3.0280232558139537,260.41,86.0,25344.622696629216,6030.629213483146,3108.6467667156508
Manhattan,2022,2,240.49714423188763,2.47634242618044,1915310.285714286,385525.4285714286,186409187.58266455,27034429.21027287,22864034.12673455
Queens,2022,2,33.16081784313423,18.474892386132694,904366.3333333334,64899.66666666666,88018215.49812734,4550997.97378277,10795881.410249818
Staten Island,2022,2,56.72307692307693,17.95034965034965,2566.9,143.0,249825.70561797754,10027.67415730337,30642.392325495963
Unknown,2022,2,26.72739627810417,11.983319368198018,90288.835,15575.0,8787436.95247191,1092175.0,1077823.7970633728
Bronx,2022,3,30.759981605189274,33.9605808887598,116926.28,3443.0,11379948.734382022,241435.53932584266,1642015.2520720058
Brooklyn,2022,3,16.242468110489128,37.290620354225936,803013.8949999999,10897.5,78154004.02797751,764171.8820224719,11276858.061470425
EWR,2022,3,3.4569958847736624,2.4625925925925927,398.94,162.0,38827.17168539326,11360.022471910112,5602.380958853784
Manhattan,2022,3,132.54009610239189,3.038016569919049,2481148.5450000004,539492.1666666666,241479872.9976405,37831130.47378276,34843182.84603142
Queens,2022,3,129.74794867179227,13.035661362232858,803102.9739999999,56031.0,78162673.71671909,3929095.1797752804,11278109.012724835
Staten Island,2022,3,54.82276688453159,15.282614379084968,2338.24,153.0,227571.17842696627,10728.91011235955,32836.29431300514
Unknown,2022,3,14.404859420335978,3.667988454989577,130975.75,20948.5,12747325.241573034,1468984.140449438,1839314.3025808232
Bronx,2022,4,28.31585131165805,96.13286842904893,316373.27,3291.0,30791295.109438203,230776.75280898873,4251512.800635562
Brooklyn,2022,4,24.610075301577865,44.63418332466374,1201284.41,26914.0,116916017.52157302,1887306.449438202,16143197.073251285
EWR,2022,4,9.140200286123031,3.854678111587983,898.14,233.0,87412.23235955056,16338.797752808987,12069.457406318885
Manhattan,2022,4,385.1470427183969,2.4184620940323334,2871409.054,640213.4,279462305.90728086,44894065.4988764,38586800.80318369
Queens,2022,4,43.833780219734834,15.719360538356424,1050047.6124999998,70626.5,102196768.75814605,4952584.117977528,14110834.539910909
Staten Island,2022,4,54.321875,15.516354166666666,2979.14,192.0,289947.3110112359,13463.73033707865,40034.519493019834
Unknown,2022,4,24.291432453776828,6.303440490569543,271375.72,43052.0,26411870.636404492,3018961.033707865,3646823.0940044085
Bronx,2022,5,28.206415882967605,97.12536363636364,309829.91,3190.0,30154457.083370782,223694.26966292132,4692386.507629684
Brooklyn,2022,5,24.386727538776704,44.06346567164179,1169857.645,14238.5,113857381.1347191,998454.8146067414,17717541.309182953
EWR,2022,5,16.883969907407405,3.3090277777777777,953.0,288.0,92751.52808988764,20195.595505617974,14433.223512123439
Manhattan,2022,5,335.2929057866355,3.131186069388768,2918576.98,526259.5,284052964.0534831,36903208.30898876,44201966.30606319
Queens,2022,5,366.62112346907367,12.3206906746264,830045.38,61511.8,80784866.08494382,4313428.582022471,12571070.823447464
Staten Island,2022,5,55.23494318181818,16.907102272727272,2975.65,176.0,289607.64382022474,12341.752808988764,45066.33950036738
Unknown,2022,5,23.516305531737387,5.084615767884869,140657.505,21576.0,13689610.205730338,1512986.6966292134,2130263.5974004413
Bronx,2022,6,29.07216267042784,6.477430183356841,22962.49,3545.0,2234843.6896629212,248588.1460674157,364435.4685870684
Brooklyn,2022,6,688148.2163636669,22.41430321785292,504290.0366666666,8834.666666666666,49080452.78209737,619518.5917602995,8003538.632631152
EWR,2022,6,3.010551558752997,1.7550719424460433,479.6,139.5,46677.47415730337,9782.241573033707,7611.685437178546
Manhattan,2022,6,394011.73951842217,4.498083780811515,1919117.925,392335.5,186779769.28483146,27511975.90449438,30458135.86728692
Queens,2022,6,1130579.4376114998,12.525167466474803,677340.9916666666,49122.66666666666,65922782.80692883,3444658.007490636,10750013.682804922
Staten Island,2022,6,57.16521367521368,15.780974358974358,3077.29,195.0,299499.8424719101,13674.101123595505,48839.37339235856
Unknown,2022,6,1505305.8680911637,5.748355753003078,90359.54333333332,13436.333333333334,8794318.70059925,942204.0037453183,1434087.6148883172
Bronx,2022,7,25.73429966432713,6.583057674702472,21572.68,3277.0,2099579.260224719,229795.02247191008,324038.77225863334
Brooklyn,2022,7,23.923506982507984,25.205448262713883,528835.51,20981.0,51469361.65865169,1471263.1573033705,7943529.009245409
EWR,2022,7,6.349153976311337,3.817766497461929,752.1,197.0,73198.76629213482,13814.348314606741,11297.13881704629
Manhattan,2022,7,339.0932061933885,6.1798177219761,2263370.9833333334,463583.0,220284488.28801498,32508106.775280897,33997628.231872395
Queens,2022,7,59.36765692021104,14.593849914244922,666874.7816666666,46388.0,64904150.09883894,3252893.3483146066,10016988.408557067
Staten Island,2022,7,52.08302611367127,15.382811059907835,3338.07,217.0,324880.4757303371,15216.8202247191,50140.46027259368
Unknown,2022,7,23.43221783704257,6.3903201700100425,273639.9,42821.0,26632233.86292135,3002762.4831460672,4110288.440609846
Bronx,2022,8,26.80414792603698,6.995037481259371,23328.45,3335.0,2270461.05505618,233862.19101123593,318452.1972354886
Brooklyn,2022,8,25.04006102515629,20.317312571513856,408398.3,20101.0,39747708.70337079,1409554.3932584268,5574966.874448935
EWR,2022,8,5.339724919093851,3.10126213592233,638.86,206.0,62177.587865168534,14445.460674157302,8720.955345334314
Manhattan,2022,8,353.0459034988077,3.184561295506847,2592214.242,548048.2,252289435.55285394,38431110.29438201,35385819.50665504
Queens,2022,8,300.83539402554413,14.350325179265184,1081406.965,73404.75,105248844.16662921,5147404.997191011,14762079.096982919
Staten Island,2022,8,55.43850877192983,15.621,2967.99,190.0,288862.1278651685,13323.483146067414,40515.46231631154
Unknown,2022,8,22.80489221667592,6.51900876317249,293844.32,45075.0,28598646.06561798,3160821.06741573,4011212.4615723733
Bronx,2022,9,29.816119746689694,46.52012953367876,161610.93,3474.0,15728919.951235954,243609.37078651684,1949311.6145675972
Brooklyn,2022,9,20.844121728501584,33.252,738214.8650000001,11590.5,71847383.82730338,812767.533707865,8904167.622765064
EWR,2022,9,5.730195258019526,2.762133891213389,660.15,239.0,64249.65505617977,16759.539325842696,7962.568264144012
Manhattan,2022,9,19.82223371368497,3.689262121746821,4106283.6225,692489.25,399647513.9111798,48559836.05898876,49528991.37482816
Queens,2022,9,243.6180135794268,14.448807283667168,852987.1059999999,58105.4,83017688.90080898,4074559.5662921346,10288522.396363923
Staten Island,2022,9,56.44905008635578,14.137098445595855,2728.46,193.0,265549.66876404494,13533.853932584268,32910.018944158706
Unknown,2022,9,23.92563464466717,6.211972682439035,273333.01,44001.0,26602365.53505618,3085508.3258426962,3296876.090235489
Bronx,2022,10,28.339277494245973,6.571167817472231,21888.56,3331.0,2130322.5474157305,233581.69662921346,257358.6442556944
Brooklyn,2022,10,24.72622001330568,40.360363166751455,1031328.36,25553.0,100374901.73393258,1791868.235955056,12126026.952529024
EWR,2022,10,4.393246592317224,3.999665427509294,1075.91,269.0,104713.84741573034,18863.247191011233,12650.203528288028
Manhattan,2022,10,20.674697140013496,4.692758600389668,4208002.7625,803102.75,409547414.93005615,56316452.390449435,49476342.25281228
